分拣中心,日期,小时,货量
51,2023/12/18,5,639.2695706200165
52,2023/12/18,5,30.495164632498685
53,2023/12/18,5,800.4448328702133
54,2023/12/18,5,72.83575951
55,2023/12/18,5,72.83575951
56,2023/12/18,5,24.953212356654404
57,2023/12/18,5,276.5427266078876
58,2023/12/18,5,8.761312979
60,2023/12/18,5,2213.775624827054
61,2023/12/18,5,223.32755110655646
63,2023/12/18,5,405.3885981185331
66,2023/12/18,5,149.94719949767017
68,2023/12/18,5,143.05658841181446
1,2023/12/18,6,244.8475456287833
2,2023/12/18,6,256.7285933221523
3,2023/12/18,6,31.377074936410676
4,2023/12/18,6,13.345113455373843
5,2023/12/18,6,21.55416904292762
6,2023/12/18,6,30.896501058623222
7,2023/12/18,6,91.13575336065311
8,2023/12/18,6,66.56592679725888
9,2023/12/18,6,91.92072023266559
10,2023/12/18,6,388.61299606508516
12,2023/12/18,6,150.97970643275193
14,2023/12/18,6,132.1996165939496
15,2023/12/18,6,106.37861802335163
16,2023/12/18,6,126.50971225675445
17,2023/12/18,6,310.1564668760134
18,2023/12/18,6,120.46171059181222
19,2023/12/18,6,144.88424563084882
20,2023/12/18,6,12.597205551489138
21,2023/12/18,6,12.164985851117143
22,2023/12/18,6,40.51903773901952
23,2023/12/18,6,20.900016089200154
24,2023/12/18,6,21.78338157032799
25,2023/12/18,6,22.07457816587866
26,2023/12/18,6,29.890799625349658
27,2023/12/18,6,79.89719947
28,2023/12/18,6,92.96351167
29,2023/12/18,6,132.62612688034613
30,2023/12/18,6,170.32268676518527
31,2023/12/18,6,640.5350793520445
32,2023/12/18,6,583.2413365527088
34,2023/12/18,6,509.9873271289962
35,2023/12/18,6,53.56948442567273
36,2023/12/18,6,79.36401038070468
37,2023/12/18,6,78.69940869693353
38,2023/12/18,6,89.12417222109497
39,2023/12/18,6,23.285557834080116
40,2023/12/18,6,25.824759027907056
41,2023/12/18,6,29.521583969532372
43,2023/12/18,6,65.63619516746583
44,2023/12/18,6,16.423863915490703
46,2023/12/18,6,9.041762589810027
47,2023/12/18,6,9.041762589810027
48,2023/12/18,6,79.83460772611065
49,2023/12/18,6,81.64588275527696
51,2023/12/18,6,34.63064986590988
52,2023/12/18,6,66.80589855296566
53,2023/12/18,6,258.91064362296225
54,2023/12/18,6,103.36935598097406
55,2023/12/18,6,103.06802871602969
56,2023/12/18,6,31.39255706
57,2023/12/18,6,33.06912828472845
58,2023/12/18,6,31.89648517568642
60,2023/12/18,6,111.53083381794985
61,2023/12/18,6,59.50369546
63,2023/12/18,6,87.28123394627494
66,2023/12/18,6,25.442663542907624
68,2023/12/18,6,7.754541448716468
1,2023/12/18,7,1012.8118278578368
2,2023/12/18,7,259.27694125650436
3,2023/12/18,7,32.80524461
4,2023/12/18,7,8.111729620974291
5,2023/12/18,7,16.156902991564344
6,2023/12/18,7,33.18426934461983
7,2023/12/18,7,42.699500035907455
8,2023/12/18,7,23.71686279229966
9,2023/12/18,7,1392.3887067022351
10,2023/12/18,7,23.562016249654867
12,2023/12/18,7,111.43989213917149
14,2023/12/18,7,87.38176810503218
15,2023/12/18,7,61.11300690817161
16,2023/12/18,7,81.21860724226397
17,2023/12/18,7,444.19298499714836
18,2023/12/18,7,109.97964177008787
19,2023/12/18,7,185.3268182993676
20,2023/12/18,7,117.94788685860489
21,2023/12/18,7,137.2689738
22,2023/12/18,7,215.52184428794044
23,2023/12/18,7,77.56600520946436
24,2023/12/18,7,338.11918005996716
25,2023/12/18,7,331.3423492265179
26,2023/12/18,7,330.22133182906924
27,2023/12/18,7,73.14398345879245
28,2023/12/18,7,75.06326145447477
29,2023/12/18,7,46.90688884678996
30,2023/12/18,7,66.9515057
31,2023/12/18,7,110.4563528780109
32,2023/12/18,7,121.34178994159409
34,2023/12/18,7,266.82694250080425
35,2023/12/18,7,42.14748037024522
36,2023/12/18,7,68.58164408426165
37,2023/12/18,7,79.18023063695374
38,2023/12/18,7,89.60499416111516
39,2023/12/18,7,23.270069329062906
40,2023/12/18,7,26.947313848383622
41,2023/12/18,7,30.644138790008945
43,2023/12/18,7,67.41841126
44,2023/12/18,7,17.66152886440989
46,2023/12/18,7,9.168007915
47,2023/12/18,7,9.168007915
48,2023/12/18,7,69.76406309202603
49,2023/12/18,7,55.886371744603544
51,2023/12/18,7,30.34104256364786
52,2023/12/18,7,103.08566493226891
53,2023/12/18,7,251.05325495246507
54,2023/12/18,7,166.53163086310153
55,2023/12/18,7,197.89675426513188
56,2023/12/18,7,56.94722186
57,2023/12/18,7,111.84990323617045
58,2023/12/18,7,86.05694656193378
60,2023/12/18,7,983.0033895040709
61,2023/12/18,7,112.52833396845257
63,2023/12/18,7,88.31691896
66,2023/12/18,7,77.42975644350761
68,2023/12/18,7,7.404054407559406
1,2023/12/18,8,1768.7285261633335
2,2023/12/18,8,304.58993787717833
3,2023/12/18,8,181.65668431714508
4,2023/12/18,8,35.89721178746643
5,2023/12/18,8,41.35657070980202
6,2023/12/18,8,102.56955967508108
7,2023/12/18,8,28.241123324982546
8,2023/12/18,8,15.833490196642343
9,2023/12/18,8,1399.580190018742
10,2023/12/18,8,25.178839790265513
12,2023/12/18,8,545.0818970051257
14,2023/12/18,8,80.24264595486002
15,2023/12/18,8,41.01873531129172
16,2023/12/18,8,128.45778407670824
17,2023/12/18,8,534.2138290939322
18,2023/12/18,8,180.50569708057188
19,2023/12/18,8,217.61755356754895
20,2023/12/18,8,86.79782166421629
21,2023/12/18,8,121.89776498905475
22,2023/12/18,8,638.9840875274281
23,2023/12/18,8,181.9274727145037
24,2023/12/18,8,511.0294753506576
25,2023/12/18,8,536.1196910238747
26,2023/12/18,8,495.17803544918405
27,2023/12/18,8,107.40619659037846
28,2023/12/18,8,81.84531006979967
29,2023/12/18,8,91.68578581046924
30,2023/12/18,8,179.8117106478532
31,2023/12/18,8,28.339818055297066
32,2023/12/18,8,38.66083195153461
34,2023/12/18,8,337.79767003865453
35,2023/12/18,8,1057.110782956441
36,2023/12/18,8,364.7128767257886
37,2023/12/18,8,30.298672468219774
38,2023/12/18,8,194.69559379992697
39,2023/12/18,8,119.65124045565443
40,2023/12/18,8,138.11563329907653
41,2023/12/18,8,227.6925112535635
43,2023/12/18,8,222.36067779864374
44,2023/12/18,8,6.192184462
46,2023/12/18,8,14.668114244334815
47,2023/12/18,8,18.249503133223698
48,2023/12/18,8,81.77244590569991
49,2023/12/18,8,45.954796591056116
51,2023/12/18,8,30.338192375418846
52,2023/12/18,8,96.73967638299494
53,2023/12/18,8,212.49719172780743
54,2023/12/18,8,204.38652246799646
55,2023/12/18,8,264.94496492220475
56,2023/12/18,8,51.60927145
57,2023/12/18,8,112.83442438852526
58,2023/12/18,8,77.66183035469798
60,2023/12/18,8,1586.4691624492827
61,2023/12/18,8,108.23308544482752
63,2023/12/18,8,109.47083623406239
66,2023/12/18,8,82.73133250097109
68,2023/12/18,8,24.28578239666919
1,2023/12/18,9,1639.437202
2,2023/12/18,9,495.70288190757543
3,2023/12/18,9,242.92954122251723
4,2023/12/18,9,31.589327967454302
5,2023/12/18,9,17.594966050610534
6,2023/12/18,9,992.0016045301331
7,2023/12/18,9,12.207988139579795
8,2023/12/18,9,15.893818577649226
9,2023/12/18,9,1558.6494003472221
10,2023/12/18,9,85.75702277740156
12,2023/12/18,9,542.3050505942217
14,2023/12/18,9,88.92968403553492
15,2023/12/18,9,11.737845300264592
16,2023/12/18,9,135.11293095915474
17,2023/12/18,9,383.35350966863683
18,2023/12/18,9,240.36515725767836
19,2023/12/18,9,241.7081347291185
20,2023/12/18,9,33.16090794059741
21,2023/12/18,9,103.21856884747757
22,2023/12/18,9,682.1013559365144
23,2023/12/18,9,231.50598674811394
24,2023/12/18,9,483.1414013038284
25,2023/12/18,9,526.8158858901478
26,2023/12/18,9,464.0290441050127
27,2023/12/18,9,95.77949813591819
28,2023/12/18,9,88.01379771916045
29,2023/12/18,9,254.93200392704526
30,2023/12/18,9,210.8776563372563
31,2023/12/18,9,110.61540879330964
32,2023/12/18,9,108.46734157415855
34,2023/12/18,9,341.35074223567244
35,2023/12/18,9,1434.1170465771695
36,2023/12/18,9,69.10595069264647
37,2023/12/18,9,48.36786777701702
38,2023/12/18,9,214.58474688483926
39,2023/12/18,9,106.51475881211785
40,2023/12/18,9,146.20539963766007
41,2023/12/18,9,219.85328479775845
43,2023/12/18,9,370.9488223827627
44,2023/12/18,9,13.273307628431557
46,2023/12/18,9,379.65587635522076
47,2023/12/18,9,610.8776783759464
48,2023/12/18,9,67.35237115
49,2023/12/18,9,68.45652158
51,2023/12/18,9,40.93974011031507
52,2023/12/18,9,137.09440247318116
53,2023/12/18,9,35.58329548257419
54,2023/12/18,9,448.0337837
55,2023/12/18,9,390.38292474817206
56,2023/12/18,9,77.67248349048167
57,2023/12/18,9,180.71871751644915
58,2023/12/18,9,27.836588270704087
60,2023/12/18,9,1570.9409637588826
61,2023/12/18,9,62.69566921
63,2023/12/18,9,107.38742331806573
66,2023/12/18,9,82.32180131814272
68,2023/12/18,9,27.24131790229819
1,2023/12/18,10,1569.5000682458306
2,2023/12/18,10,447.02882351746155
3,2023/12/18,10,277.8795905628206
4,2023/12/18,10,80.84387298966145
5,2023/12/18,10,47.46237784941339
6,2023/12/18,10,944.9014557194671
7,2023/12/18,10,469.8363081674898
8,2023/12/18,10,612.4243361964681
9,2023/12/18,10,1887.4556045806416
10,2023/12/18,10,1218.1554959242183
12,2023/12/18,10,528.7053424854931
14,2023/12/18,10,93.47913410469042
15,2023/12/18,10,0.2674845679012346
16,2023/12/18,10,143.22518772757311
17,2023/12/18,10,326.02067816801184
18,2023/12/18,10,268.8657550774786
19,2023/12/18,10,278.1596589544246
20,2023/12/18,10,14.242497827788645
21,2023/12/18,10,101.15949635472184
22,2023/12/18,10,692.0631352539883
23,2023/12/18,10,295.320831
24,2023/12/18,10,404.4130288682733
25,2023/12/18,10,508.60596500909867
26,2023/12/18,10,434.6193443510408
27,2023/12/18,10,285.5743018741752
28,2023/12/18,10,88.06441714426933
29,2023/12/18,10,464.25330435561386
30,2023/12/18,10,179.14769507203397
31,2023/12/18,10,524.3750997
32,2023/12/18,10,70.45323013718695
34,2023/12/18,10,456.9086329111801
35,2023/12/18,10,1469.6282659809065
36,2023/12/18,10,76.43377168916518
37,2023/12/18,10,45.95939031103411
38,2023/12/18,10,219.78528304865884
39,2023/12/18,10,100.1610666
40,2023/12/18,10,138.07329265251914
41,2023/12/18,10,189.03020207654862
43,2023/12/18,10,377.1308411870456
44,2023/12/18,10,9.632676930393126
46,2023/12/18,10,367.28549907558676
47,2023/12/18,10,1067.0327602722728
48,2023/12/18,10,51.22892322012749
49,2023/12/18,10,119.69226341996155
51,2023/12/18,10,134.36521043220537
52,2023/12/18,10,166.3244314078238
53,2023/12/18,10,4.782635817815579
54,2023/12/18,10,531.2877950131418
55,2023/12/18,10,366.6583857
56,2023/12/18,10,93.23947901362708
57,2023/12/18,10,199.7887725494894
58,2023/12/18,10,41.48730538100801
60,2023/12/18,10,1602.605895803154
61,2023/12/18,10,53.29002501188085
63,2023/12/18,10,118.92809465617111
66,2023/12/18,10,77.08500393247964
68,2023/12/18,10,119.31456256646294
1,2023/12/18,11,1579.0093339583389
2,2023/12/18,11,451.8335398394888
3,2023/12/18,11,813.5610520432884
4,2023/12/18,11,786.2904697177805
5,2023/12/18,11,519.4209751589069
6,2023/12/18,11,974.9106813102493
7,2023/12/18,11,792.5044760629696
8,2023/12/18,11,905.7210281621102
9,2023/12/18,11,1865.133835459196
10,2023/12/18,11,1391.421806151714
12,2023/12/18,11,100.09367710049443
14,2023/12/18,11,92.96165338810121
15,2023/12/18,11,527.3845549878343
16,2023/12/18,11,137.5368305330245
17,2023/12/18,11,236.15185590505953
18,2023/12/18,11,228.94868538106024
19,2023/12/18,11,252.75854475578913
20,2023/12/18,11,13.960999898302207
21,2023/12/18,11,100.39720488594212
22,2023/12/18,11,692.0572193868804
23,2023/12/18,11,295.80848291304835
24,2023/12/18,11,232.20786532617842
25,2023/12/18,11,569.8697277255461
26,2023/12/18,11,183.08441524528283
27,2023/12/18,11,321.13063327568085
28,2023/12/18,11,90.11854611872626
29,2023/12/18,11,464.8378647551212
30,2023/12/18,11,178.10162294997997
31,2023/12/18,11,552.0921194289059
32,2023/12/18,11,69.56162914521431
34,2023/12/18,11,228.91399415860099
35,2023/12/18,11,1418.8716932560658
36,2023/12/18,11,64.06324433395038
37,2023/12/18,11,33.420713579217306
38,2023/12/18,11,196.98764548962757
39,2023/12/18,11,99.76025787888884
40,2023/12/18,11,121.06610241502145
41,2023/12/18,11,165.53596815565362
43,2023/12/18,11,102.07112012704097
44,2023/12/18,11,20.065259803422045
46,2023/12/18,11,751.3729329707024
47,2023/12/18,11,2239.0793391080288
48,2023/12/18,11,35.41794953
49,2023/12/18,11,278.06794078194457
51,2023/12/18,11,445.86887253548826
52,2023/12/18,11,164.02952585633292
53,2023/12/18,11,2.131634042297712
54,2023/12/18,11,490.34320797002476
55,2023/12/18,11,107.3056201559148
56,2023/12/18,11,147.89878537429223
57,2023/12/18,11,203.35255789030106
58,2023/12/18,11,86.22380127443226
60,2023/12/18,11,1072.3630839612854
61,2023/12/18,11,53.72983601610096
63,2023/12/18,11,117.47672261040573
66,2023/12/18,11,27.427906516712515
68,2023/12/18,11,92.68587838165185
1,2023/12/18,12,2421.3690267779766
2,2023/12/18,12,448.22841750948265
3,2023/12/18,12,716.6290916980794
4,2023/12/18,12,753.9482576362067
5,2023/12/18,12,692.1154263954971
6,2023/12/18,12,898.5030345966081
7,2023/12/18,12,2034.9235462914241
8,2023/12/18,12,2136.146558289338
9,2023/12/18,12,642.4628102888693
10,2023/12/18,12,808.9094222207672
12,2023/12/18,12,354.33708971011714
14,2023/12/18,12,57.23756125331969
15,2023/12/18,12,396.93274
16,2023/12/18,12,92.96775102
17,2023/12/18,12,113.64065221056629
18,2023/12/18,12,508.17134706558727
19,2023/12/18,12,475.26784052440104
20,2023/12/18,12,13.81210650794158
21,2023/12/18,12,22.656953116029555
22,2023/12/18,12,442.2163783662821
23,2023/12/18,12,300.71693719912963
24,2023/12/18,12,407.7689215057139
25,2023/12/18,12,595.4799538963423
26,2023/12/18,12,173.83596205315908
27,2023/12/18,12,54.66562460063931
28,2023/12/18,12,62.205735104859876
29,2023/12/18,12,180.96581200833123
30,2023/12/18,12,96.35267204024464
31,2023/12/18,12,576.2200418830731
32,2023/12/18,12,70.63714667721663
34,2023/12/18,12,181.7381300122587
35,2023/12/18,12,1008.0790107695816
36,2023/12/18,12,24.07231842734244
37,2023/12/18,12,34.75808889715032
38,2023/12/18,12,166.88527408008846
39,2023/12/18,12,26.205853702076254
40,2023/12/18,12,27.346545258050348
41,2023/12/18,12,64.63432341
43,2023/12/18,12,114.9064043
44,2023/12/18,12,196.80938383770376
46,2023/12/18,12,879.4789454948871
47,2023/12/18,12,2346.2324023909773
48,2023/12/18,12,30.69939980380584
49,2023/12/18,12,249.3860650166825
51,2023/12/18,12,410.2339088328836
52,2023/12/18,12,159.04634966284414
53,2023/12/18,12,21.64220114
54,2023/12/18,12,263.11391773968404
55,2023/12/18,12,191.9463864264783
56,2023/12/18,12,17.45591706622034
57,2023/12/18,12,343.24719585127656
58,2023/12/18,12,7.052267561952077
60,2023/12/18,12,936.1821190143745
61,2023/12/18,12,67.61289318474834
63,2023/12/18,12,301.4726186101216
66,2023/12/18,12,36.91160495
68,2023/12/18,12,8.622263450552422
1,2023/12/18,13,2421.3690267779766
2,2023/12/18,13,60.05450438555879
3,2023/12/18,13,324.6900752349797
4,2023/12/18,13,913.0351695
5,2023/12/18,13,1871.441936423936
6,2023/12/18,13,238.9137953
7,2023/12/18,13,2257.581942277634
8,2023/12/18,13,1901.734231327874
9,2023/12/18,13,294.40121114273467
10,2023/12/18,13,513.9748540060627
12,2023/12/18,13,401.92575678895423
14,2023/12/18,13,87.25910211735608
15,2023/12/18,13,256.4716185661628
16,2023/12/18,13,156.27629900812687
17,2023/12/18,13,91.34651454866521
18,2023/12/18,13,140.09561607348388
19,2023/12/18,13,376.2131279
20,2023/12/18,13,10.342689874838145
21,2023/12/18,13,134.8707023
22,2023/12/18,13,322.95137100714146
23,2023/12/18,13,143.87113872224919
24,2023/12/18,13,543.6650721
25,2023/12/18,13,1547.5189441167984
26,2023/12/18,13,328.68273903186406
27,2023/12/18,13,133.86262202693032
28,2023/12/18,13,83.38001651
29,2023/12/18,13,281.0630995453792
30,2023/12/18,13,456.27588493811527
31,2023/12/18,13,835.8887490664539
32,2023/12/18,13,64.40016490107168
34,2023/12/18,13,534.5603282940777
35,2023/12/18,13,221.04346690969444
36,2023/12/18,13,74.75099454330126
37,2023/12/18,13,81.80468669508085
38,2023/12/18,13,114.15781362291389
39,2023/12/18,13,49.26460394115891
40,2023/12/18,13,200.5678660784386
41,2023/12/18,13,139.11578282685423
43,2023/12/18,13,341.17102166638426
44,2023/12/18,13,1110.2359623221112
46,2023/12/18,13,16.43327234856492
47,2023/12/18,13,2166.7820439253674
48,2023/12/18,13,110.81605024753549
49,2023/12/18,13,459.2165842502763
51,2023/12/18,13,881.7579106799835
52,2023/12/18,13,45.34336126270937
53,2023/12/18,13,1923.5392397218563
54,2023/12/18,13,407.36830490896944
55,2023/12/18,13,336.7662707715757
56,2023/12/18,13,81.57757427287221
57,2023/12/18,13,371.9646991386951
58,2023/12/18,13,29.003735887337857
60,2023/12/18,13,383.6637479628537
61,2023/12/18,13,63.192866480129936
63,2023/12/18,13,138.26877314985583
66,2023/12/18,13,75.80813588
68,2023/12/18,13,12.871149791059135
1,2023/12/18,14,137.68868501852768
2,2023/12/18,14,729.8561234029448
3,2023/12/18,14,86.86969243041005
4,2023/12/18,14,160.06797688189457
5,2023/12/18,14,513.0478212440208
6,2023/12/18,14,99.26202668637706
7,2023/12/18,14,2030.9309202876857
8,2023/12/18,14,2041.698279250378
9,2023/12/18,14,213.0121548
10,2023/12/18,14,388.85945597277316
12,2023/12/18,14,300.88825134086767
14,2023/12/18,14,137.0706966831348
15,2023/12/18,14,243.83555638666556
16,2023/12/18,14,178.83119983792432
17,2023/12/18,14,222.92828605910398
18,2023/12/18,14,232.35616241113826
19,2023/12/18,14,657.6439750188002
20,2023/12/18,14,10.241095117743388
21,2023/12/18,14,124.80944770085492
22,2023/12/18,14,611.1785098945163
23,2023/12/18,14,335.2363878413407
24,2023/12/18,14,500.02986502596633
25,2023/12/18,14,1387.2997937747125
26,2023/12/18,14,326.76410005648444
27,2023/12/18,14,158.68469377311268
28,2023/12/18,14,89.95915711410134
29,2023/12/18,14,414.2227190626823
30,2023/12/18,14,453.9318737
31,2023/12/18,14,130.41914111284248
32,2023/12/18,14,162.93540717924571
34,2023/12/18,14,567.8920362960847
35,2023/12/18,14,165.06287233048425
36,2023/12/18,14,69.37294795135152
37,2023/12/18,14,73.05260971230744
38,2023/12/18,14,193.93155891081568
39,2023/12/18,14,136.17489443123355
40,2023/12/18,14,225.07275423667747
41,2023/12/18,14,128.52752803205897
43,2023/12/18,14,314.6874980082098
44,2023/12/18,14,1114.228686468421
46,2023/12/18,14,11.953272348564921
47,2023/12/18,14,2766.5920845963706
48,2023/12/18,14,73.91373367486474
49,2023/12/18,14,144.45968369105665
51,2023/12/18,14,242.92609713811257
52,2023/12/18,14,284.1748837012808
53,2023/12/18,14,1986.9637251109602
54,2023/12/18,14,370.0832404721815
55,2023/12/18,14,320.31176613043016
56,2023/12/18,14,77.71652778975373
57,2023/12/18,14,306.12329605643816
58,2023/12/18,14,30.174190292690504
60,2023/12/18,14,1394.4111246246882
61,2023/12/18,14,62.82851976841882
63,2023/12/18,14,88.01084404788459
66,2023/12/18,14,66.55142160611413
68,2023/12/18,14,13.79610102550316
1,2023/12/18,15,132.37665111488687
2,2023/12/18,15,779.7868212169305
3,2023/12/18,15,93.71098170747679
4,2023/12/18,15,112.41142750024966
5,2023/12/18,15,49.65189791128654
6,2023/12/18,15,39.38193577736276
7,2023/12/18,15,1992.9954781133465
8,2023/12/18,15,1848.2445520011654
9,2023/12/18,15,410.6045260340347
10,2023/12/18,15,152.96377790650158
12,2023/12/18,15,295.19246793142383
14,2023/12/18,15,142.93525471457684
15,2023/12/18,15,240.01982646436218
16,2023/12/18,15,178.73224348399287
17,2023/12/18,15,242.88349192321573
18,2023/12/18,15,363.93995948884634
19,2023/12/18,15,667.0399592491839
20,2023/12/18,15,10.19253351855826
21,2023/12/18,15,124.16878874898808
22,2023/12/18,15,611.1785098945163
23,2023/12/18,15,333.9584887155068
24,2023/12/18,15,433.6526407378779
25,2023/12/18,15,1340.6479792534117
26,2023/12/18,15,316.96805271530343
27,2023/12/18,15,157.32894917783244
28,2023/12/18,15,84.74558123804346
29,2023/12/18,15,411.5337079744662
30,2023/12/18,15,425.6140966099429
31,2023/12/18,15,41.801136722865216
32,2023/12/18,15,163.43453187629265
34,2023/12/18,15,544.0121147816126
35,2023/12/18,15,120.41744546995794
36,2023/12/18,15,51.860569107873786
37,2023/12/18,15,49.88030796361504
38,2023/12/18,15,194.25737228853606
39,2023/12/18,15,135.70689797931945
40,2023/12/18,15,191.89568126968993
41,2023/12/18,15,110.75344026780566
43,2023/12/18,15,245.3050277
44,2023/12/18,15,943.5770328626935
46,2023/12/18,15,718.8582611
47,2023/12/18,15,1265.3978836665528
48,2023/12/18,15,57.85066117906151
49,2023/12/18,15,15.90185118168606
51,2023/12/18,15,20.26175466705863
52,2023/12/18,15,258.0774498263518
53,2023/12/18,15,1850.1850902081526
54,2023/12/18,15,379.81054895662453
55,2023/12/18,15,313.8388451377364
56,2023/12/18,15,60.96600592342398
57,2023/12/18,15,11.246511318167261
58,2023/12/18,15,25.258918682191535
60,2023/12/18,15,2249.2428259019575
61,2023/12/18,15,63.622000084284394
63,2023/12/18,15,97.04795253167265
66,2023/12/18,15,57.64382559688574
68,2023/12/18,15,198.05294558574914
1,2023/12/18,16,777.5046079902174
2,2023/12/18,16,788.1954638304521
3,2023/12/18,16,57.463317810955296
4,2023/12/18,16,67.60752380885432
5,2023/12/18,16,14.430007647021688
6,2023/12/18,16,13.035229415065276
7,2023/12/18,16,820.3866629914883
8,2023/12/18,16,813.8143854594787
9,2023/12/18,16,423.6985809919662
10,2023/12/18,16,144.73637374818819
12,2023/12/18,16,227.01517155827236
14,2023/12/18,16,133.8105708147588
15,2023/12/18,16,248.77772843657425
16,2023/12/18,16,176.97893610425302
17,2023/12/18,16,256.9931621
18,2023/12/18,16,595.3133370909865
19,2023/12/18,16,812.9055897174504
20,2023/12/18,16,12.085315870089497
21,2023/12/18,16,118.12783027919305
22,2023/12/18,16,412.1547508843039
23,2023/12/18,16,197.12676890847953
24,2023/12/18,16,416.3042304
25,2023/12/18,16,1482.3745340121047
26,2023/12/18,16,316.15887297261696
27,2023/12/18,16,157.2684326673607
28,2023/12/18,16,81.69192740376475
29,2023/12/18,16,333.3972139033285
30,2023/12/18,16,310.6662731964552
31,2023/12/18,16,19.06118030258907
32,2023/12/18,16,150.8843375859844
34,2023/12/18,16,477.4963928865857
35,2023/12/18,16,100.5598831199943
36,2023/12/18,16,50.92994400532839
37,2023/12/18,16,56.042303368670375
38,2023/12/18,16,187.2529937593951
39,2023/12/18,16,118.39988868272944
40,2023/12/18,16,173.3093692018432
41,2023/12/18,16,108.79648246569819
43,2023/12/18,16,267.5337834
44,2023/12/18,16,937.9414836053232
46,2023/12/18,16,717.8420667532791
47,2023/12/18,16,725.1478415064684
48,2023/12/18,16,58.705362581984204
49,2023/12/18,16,11.404909106380169
51,2023/12/18,16,18.26221039149956
52,2023/12/18,16,249.5569137162167
53,2023/12/18,16,1480.5574359537125
54,2023/12/18,16,638.3273364644159
55,2023/12/18,16,339.1852368679804
56,2023/12/18,16,59.45554872339722
57,2023/12/18,16,7.837076862855184
58,2023/12/18,16,24.591663533414547
60,2023/12/18,16,2333.672431
61,2023/12/18,16,62.108961547594575
63,2023/12/18,16,109.14303848515593
66,2023/12/18,16,52.474143206372595
68,2023/12/18,16,142.13126240487856
1,2023/12/18,17,779.9481655114716
2,2023/12/18,17,792.3086532
3,2023/12/18,17,53.214741934971464
4,2023/12/18,17,63.35894793287051
5,2023/12/18,17,11.48947035923291
6,2023/12/18,17,10.094692127276495
7,2023/12/18,17,1173.4305628688664
8,2023/12/18,17,878.4950210314408
9,2023/12/18,17,455.8552840965446
10,2023/12/18,17,299.63344730582037
12,2023/12/18,17,327.5865084
14,2023/12/18,17,97.32667567488026
15,2023/12/18,17,429.33585292962937
16,2023/12/18,17,189.24208597263288
17,2023/12/18,17,292.41538411047077
18,2023/12/18,17,456.29562835161664
19,2023/12/18,17,488.52879710087046
20,2023/12/18,17,22.95982183392703
21,2023/12/18,17,96.27087555408674
22,2023/12/18,17,412.1547508843039
23,2023/12/18,17,187.7121220527472
24,2023/12/18,17,448.6407941616087
25,2023/12/18,17,2452.9225587821215
26,2023/12/18,17,317.83722306214656
27,2023/12/18,17,16.072238458985357
28,2023/12/18,17,76.49598298630193
29,2023/12/18,17,223.68366270326985
30,2023/12/18,17,259.67238266259625
31,2023/12/18,17,31.57237144248429
32,2023/12/18,17,58.42870932402702
34,2023/12/18,17,359.1315484557006
35,2023/12/18,17,85.97983985722554
36,2023/12/18,17,51.19982486153616
37,2023/12/18,17,57.41089831810331
38,2023/12/18,17,171.5999670725852
39,2023/12/18,17,17.577135962155484
40,2023/12/18,17,99.34087503746825
41,2023/12/18,17,93.20378221735079
43,2023/12/18,17,259.8465435984476
44,2023/12/18,17,351.3663088346042
46,2023/12/18,17,386.6753479484541
47,2023/12/18,17,864.5335211720358
48,2023/12/18,17,71.66433556
49,2023/12/18,17,11.579052983229154
51,2023/12/18,17,19.43863432102394
52,2023/12/18,17,35.032785732789414
53,2023/12/18,17,1470.0621120346893
54,2023/12/18,17,254.50778868881903
55,2023/12/18,17,310.7382269
56,2023/12/18,17,40.29317130932139
57,2023/12/18,17,3.153248419969601
58,2023/12/18,17,14.357552520565198
60,2023/12/18,17,2618.176082614305
61,2023/12/18,17,14.926636047594688
63,2023/12/18,17,273.9402140751273
66,2023/12/18,17,59.48474811956388
68,2023/12/18,17,104.37473510024171
1,2023/12/18,18,897.7238259
2,2023/12/18,18,572.9514923313305
3,2023/12/18,18,348.25432067861317
4,2023/12/18,18,945.5688112846258
5,2023/12/18,18,109.85919863331318
6,2023/12/18,18,1582.2356495905772
7,2023/12/18,18,1165.2960399656886
8,2023/12/18,18,850.5710592568058
9,2023/12/18,18,740.9987926439107
10,2023/12/18,18,857.1308446763572
12,2023/12/18,18,326.80710417601205
14,2023/12/18,18,96.99261853625987
15,2023/12/18,18,219.9871556379275
16,2023/12/18,18,147.37478273041543
17,2023/12/18,18,617.7800992942306
18,2023/12/18,18,414.50637805685216
19,2023/12/18,18,443.00900081977676
20,2023/12/18,18,36.717616326107034
21,2023/12/18,18,39.36490698982039
22,2023/12/18,18,539.0551157
23,2023/12/18,18,305.34028381188773
24,2023/12/18,18,447.49505466365196
25,2023/12/18,18,2626.908850359887
26,2023/12/18,18,341.2951215618977
27,2023/12/18,18,287.8966397243931
28,2023/12/18,18,37.49718321133535
29,2023/12/18,18,423.38184710480766
30,2023/12/18,18,333.9843013893079
31,2023/12/18,18,522.4897480413595
32,2023/12/18,18,149.94989001337333
34,2023/12/18,18,565.7295724671676
35,2023/12/18,18,2171.460476316741
36,2023/12/18,18,48.152887364976756
37,2023/12/18,18,85.43052494143532
38,2023/12/18,18,163.35684203537897
39,2023/12/18,18,150.01395886437484
40,2023/12/18,18,140.45584216374365
41,2023/12/18,18,35.85379593117069
43,2023/12/18,18,270.20424174893253
44,2023/12/18,18,1697.5120627235608
46,2023/12/18,18,463.0079187258974
47,2023/12/18,18,1429.7386497103803
