date,SC_id,hour,year,month,day,weekday,predicted_volume
2023/11/27,6,5,2023,11,27,0,1201.9451108478615
2023/11/27,7,5,2023,11,27,0,1365.4028230743352
2023/11/27,8,5,2023,11,27,0,1079.2160873781154
2023/11/27,9,5,2023,11,27,0,1081.2748594819861
2023/11/27,10,5,2023,11,27,0,1964.7579004511292
2023/11/27,12,5,2023,11,27,0,343.6461603717807
2023/11/27,14,5,2023,11,27,0,59.91953517739613
2023/11/27,15,5,2023,11,27,0,59.91953517739613
2023/11/27,16,5,2023,11,27,0,222.25280253144567
2023/11/27,17,5,2023,11,27,0,992.9053728021539
2023/11/27,18,5,2023,11,27,0,132.47095859758005
2023/11/27,19,5,2023,11,27,0,126.85925337529217
2023/11/27,20,5,2023,11,27,0,126.39376792986778
2023/11/27,21,5,2023,11,27,0,100.54911085419918
2023/11/27,22,5,2023,11,27,0,748.6207816660503
2023/11/27,23,5,2023,11,27,0,734.116764744554
2023/11/27,24,5,2023,11,27,0,758.3361242645879
2023/11/27,25,5,2023,11,27,0,395.3649046804105
2023/11/27,26,5,2023,11,27,0,417.35010949746726
2023/11/27,27,5,2023,11,27,0,44.07834597780895
2023/11/27,28,5,2023,11,27,0,59.86248046080963
2023/11/27,29,5,2023,11,27,0,55.26088401734961
2023/11/27,30,5,2023,11,27,0,37.60419915539803
2023/11/27,31,5,2023,11,27,0,1068.2839962075109
2023/11/27,32,5,2023,11,27,0,398.9369601046429
2023/11/27,34,5,2023,11,27,0,408.8520624855947
2023/11/27,35,5,2023,11,27,0,1381.1190449538562
2023/11/27,36,5,2023,11,27,0,261.6571419020799
2023/11/27,37,5,2023,11,27,0,63.49801186731284
2023/11/27,38,5,2023,11,27,0,63.69590075620172
2023/11/27,39,5,2023,11,27,0,64.49268017816199
2023/11/27,40,5,2023,11,27,0,64.0284285250641
2023/11/27,41,5,2023,11,27,0,64.0284285250641
2023/11/27,43,5,2023,11,27,0,25.734229698969386
2023/11/27,44,5,2023,11,27,0,27.11475133782436
2023/11/27,46,5,2023,11,27,0,1615.0427659464588
2023/11/27,47,5,2023,11,27,0,1621.8770516607442
2023/11/27,48,5,2023,11,27,0,198.78238444498922
2023/11/27,49,5,2023,11,27,0,610.3618004783159
2023/11/27,51,5,2023,11,27,0,612.8255745667475
2023/11/27,52,5,2023,11,27,0,29.857643073761082
2023/11/27,53,5,2023,11,27,0,579.9619118915712
2023/11/27,54,5,2023,11,27,0,74.06502260863935
2023/11/27,55,5,2023,11,27,0,74.06502260863935
2023/11/27,56,5,2023,11,27,0,25.01753119723411
2023/11/27,57,5,2023,11,27,0,274.31372745486664
2023/11/27,58,5,2023,11,27,0,8.76131297948899
2023/11/27,60,5,2023,11,27,0,2213.775624827054
2023/11/27,61,5,2023,11,27,0,223.32755110655646
2023/11/27,63,5,2023,11,27,0,405.58970922964414
2023/11/27,66,5,2023,11,27,0,149.94719949767017
2023/11/27,68,5,2023,11,27,0,143.05658841181446
2023/11/27,1,6,2023,11,27,0,241.82503657081227
2023/11/27,2,6,2023,11,27,0,259.86833981023216
2023/11/27,3,6,2023,11,27,0,27.94271074206392
2023/11/27,4,6,2023,11,27,0,12.977653392676254
2023/11/27,5,6,2023,11,27,0,17.996134127404428
2023/11/27,6,6,2023,11,27,0,17.907335606147278
2023/11/27,7,6,2023,11,27,0,74.82392036498842
2023/11/27,8,6,2023,11,27,0,54.42262473373767
2023/11/27,9,6,2023,11,27,0,87.81953041499885
2023/11/27,10,6,2023,11,27,0,379.9150514133637
2023/11/27,12,6,2023,11,27,0,149.9890186020641
2023/11/27,14,6,2023,11,27,0,137.90222405377807
2023/11/27,15,6,2023,11,27,0,105.28653967934345
2023/11/27,16,6,2023,11,27,0,125.21869564114134
2023/11/27,17,6,2023,11,27,0,297.53282591164333
2023/11/27,18,6,2023,11,27,0,108.56551751802722
2023/11/27,19,6,2023,11,27,0,140.9493883727807
2023/11/27,20,6,2023,11,27,0,11.462420034824076
2023/11/27,21,6,2023,11,27,0,11.06226533799394
2023/11/27,22,6,2023,11,27,0,36.87826167034078
2023/11/27,23,6,2023,11,27,0,19.797295576076955
2023/11/27,24,6,2023,11,27,0,20.680661057204787
2023/11/27,25,6,2023,11,27,0,20.97185765275546
2023/11/27,26,6,2023,11,27,0,28.78807911222646
2023/11/27,27,6,2023,11,27,0,77.20182540547118
2023/11/27,28,6,2023,11,27,0,85.6037449520152
2023/11/27,29,6,2023,11,27,0,131.99378060725255
2023/11/27,30,6,2023,11,27,0,174.13996304130168
2023/11/27,31,6,2023,11,27,0,642.9633811985058
2023/11/27,32,6,2023,11,27,0,586.0739847472665
2023/11/27,34,6,2023,11,27,0,511.69440172558313
2023/11/27,35,6,2023,11,27,0,48.28770336043634
2023/11/27,36,6,2023,11,27,0,74.20330357814164
2023/11/27,37,6,2023,11,27,0,78.18200977014331
2023/11/27,38,6,2023,11,27,0,88.60677329430474
2023/11/27,39,6,2023,11,27,0,20.247408168095955
2023/11/27,40,6,2023,11,27,0,22.7866093619229
2023/11/27,41,6,2023,11,27,0,26.615343394457323
2023/11/27,43,6,2023,11,27,0,62.397084690870976
2023/11/27,44,6,2023,11,27,0,10.56137409360015
2023/11/27,46,6,2023,11,27,0,2.1670511710320866
2023/11/27,47,6,2023,11,27,0,2.1670511710320866
2023/11/27,48,6,2023,11,27,0,73.66859990727701
2023/11/27,49,6,2023,11,27,0,74.87952725638348
2023/11/27,51,6,2023,11,27,0,26.55566423865169
2023/11/27,52,6,2023,11,27,0,44.88064759018138
2023/11/27,53,6,2023,11,27,0,92.75989317707021
2023/11/27,54,6,2023,11,27,0,65.14608492811453
2023/11/27,55,6,2023,11,27,0,60.4830806561518
2023/11/27,56,6,2023,11,27,0,25.942852001771488
2023/11/27,57,6,2023,11,27,0,19.600453187504417
2023/11/27,58,6,2023,11,27,0,17.435293696696004
2023/11/27,60,6,2023,11,27,0,111.26434258987967
2023/11/27,61,6,2023,11,27,0,59.84734581580346
2023/11/27,63,6,2023,11,27,0,112.54851170860559
2023/11/27,66,6,2023,11,27,0,26.135157788406197
2023/11/27,68,6,2023,11,27,0,7.616322022594766
2023/11/27,1,7,2023,11,27,0,993.754399000367
2023/11/27,2,7,2023,11,27,0,262.4166877445842
2023/11/27,3,7,2023,11,27,0,29.86099495359626
2023/11/27,4,7,2023,11,27,0,5.970556913739499
2023/11/27,5,7,2023,11,27,0,8.173118776374245
2023/11/27,6,7,2023,11,27,0,14.826192204646519
2023/11/27,7,7,2023,11,27,0,16.87810418218599
2023/11/27,8,7,2023,11,27,0,5.434436272878658
2023/11/27,9,7,2023,11,27,0,1146.3094768008514
2023/11/27,10,7,2023,11,27,0,10.633213012074721
2023/11/27,12,7,2023,11,27,0,110.01015334774848
2023/11/27,14,7,2023,11,27,0,92.64532460412555
2023/11/27,15,7,2023,11,27,0,59.581877603428296
2023/11/27,16,7,2023,11,27,0,79.4885396659157
2023/11/27,17,7,2023,11,27,0,420.78036699654666
2023/11/27,18,7,2023,11,27,0,89.36293988323173
2023/11/27,19,7,2023,11,27,0,173.95766685485077
2023/11/27,20,7,2023,11,27,0,110.21048692886247
2023/11/27,21,7,2023,11,27,0,129.65657819144673
2023/11/27,22,7,2023,11,27,0,211.0340842876777
2023/11/27,23,7,2023,11,27,0,76.4641716684863
2023/11/27,24,7,2023,11,27,0,271.62766236411073
2023/11/27,25,7,2023,11,27,0,265.73732691028164
2023/11/27,26,7,2023,11,27,0,265.9360214889878
2023/11/27,27,7,2023,11,27,0,68.3343808534832
2023/11/27,28,7,2023,11,27,0,73.06942412193939
2023/11/27,29,7,2023,11,27,0,49.401958279188236
2023/11/27,30,7,2023,11,27,0,71.02574261175751
2023/11/27,31,7,2023,11,27,0,108.08371978579235
2023/11/27,32,7,2023,11,27,0,120.38864681855674
2023/11/27,34,7,2023,11,27,0,286.2286146525894
2023/11/27,35,7,2023,11,27,0,39.0274228966346
2023/11/27,36,7,2023,11,27,0,65.25498418159506
2023/11/27,37,7,2023,11,27,0,78.46138261625144
2023/11/27,38,7,2023,11,27,0,88.88614614041289
2023/11/27,39,7,2023,11,27,0,19.496695667635198
2023/11/27,40,7,2023,11,27,0,23.261665054680766
2023/11/27,41,7,2023,11,27,0,27.090399087215193
2023/11/27,43,7,2023,11,27,0,63.60501803229598
2023/11/27,44,7,2023,11,27,0,11.9161512385646
2023/11/27,46,7,2023,11,27,0,2.673184888965193
2023/11/27,47,7,2023,11,27,0,2.673184888965193
2023/11/27,48,7,2023,11,27,0,63.48897213343341
2023/11/27,49,7,2023,11,27,0,48.81248993800793
2023/11/27,51,7,2023,11,27,0,22.835775270217443
2023/11/27,52,7,2023,11,27,0,83.9196078100927
2023/11/27,53,7,2023,11,27,0,76.41287467628098
2023/11/27,54,7,2023,11,27,0,106.48790891073675
2023/11/27,55,7,2023,11,27,0,138.1944696819046
2023/11/27,56,7,2023,11,27,0,42.12197158278911
2023/11/27,57,7,2023,11,27,0,91.5206902421146
2023/11/27,58,7,2023,11,27,0,62.13792413788388
2023/11/27,60,7,2023,11,27,0,983.0033895040709
2023/11/27,61,7,2023,11,27,0,112.87198432487087
2023/11/27,63,7,2023,11,27,0,113.32120821628892
2023/11/27,66,7,2023,11,27,0,76.87708853841758
2023/11/27,68,7,2023,11,27,0,7.2658349814377035
2023/11/27,1,8,2023,11,27,0,1694.416367657593
2023/11/27,2,8,2023,11,27,0,307.128794075809
2023/11/27,3,8,2023,11,27,0,176.2811075964052
2023/11/27,4,8,2023,11,27,0,35.6134905054591
2023/11/27,5,8,2023,11,27,0,37.88559038936486
2023/11/27,6,8,2023,11,27,0,90.63342197060898
2023/11/27,7,8,2023,11,27,0,11.028131089987447
2023/11/27,8,8,2023,11,27,0,4.680257506404643
2023/11/27,9,8,2023,11,27,0,1148.2739934372703
2023/11/27,10,8,2023,11,27,0,10.695431402879318
2023/11/27,12,8,2023,11,27,0,545.4949120619654
2023/11/27,14,8,2023,11,27,0,90.29179061672004
2023/11/27,15,8,2023,11,27,0,41.22170987733646
2023/11/27,16,8,2023,11,27,0,119.81029485810595
2023/11/27,17,8,2023,11,27,0,512.7840430693468
2023/11/27,18,8,2023,11,27,0,160.51428192343053
2023/11/27,19,8,2023,11,27,0,208.909256958415
2023/11/27,20,8,2023,11,27,0,85.47043659283526
2023/11/27,21,8,2023,11,27,0,120.36541990861396
2023/11/27,22,8,2023,11,27,0,609.6245136608712
2023/11/27,23,8,2023,11,27,0,182.01611205664307
2023/11/27,24,8,2023,11,27,0,485.83914156804053
2023/11/27,25,8,2023,11,27,0,519.5420407187054
2023/11/27,26,8,2023,11,27,0,494.48940254498916
2023/11/27,27,8,2023,11,27,0,105.98634992744505
2023/11/27,28,8,2023,11,27,0,72.14958672478986
2023/11/27,29,8,2023,11,27,0,91.6785669227493
2023/11/27,30,8,2023,11,27,0,182.16445939670464
2023/11/27,31,8,2023,11,27,0,23.450214479633317
2023/11/27,32,8,2023,11,27,0,35.190718345052005
2023/11/27,34,8,2023,11,27,0,358.83930685684896
2023/11/27,35,8,2023,11,27,0,1053.2952445454928
2023/11/27,36,8,2023,11,27,0,367.4610970825619
2023/11/27,37,8,2023,11,27,0,26.70545975911515
2023/11/27,38,8,2023,11,27,0,195.30622820379008
2023/11/27,39,8,2023,11,27,0,119.33925320738321
2023/11/27,40,8,2023,11,27,0,138.41547046922133
2023/11/27,41,8,2023,11,27,0,229.3467109205286
2023/11/27,43,8,2023,11,27,0,224.08424254497396
2023/11/27,44,8,2023,11,27,0,1.3443563057313055
2023/11/27,46,8,2023,11,27,0,9.820286087566426
2023/11/27,47,8,2023,11,27,0,13.401674976455315
2023/11/27,48,8,2023,11,27,0,76.80949629512448
2023/11/27,49,8,2023,11,27,0,39.98342409102985
2023/11/27,51,8,2023,11,27,0,23.224898060996487
2023/11/27,52,8,2023,11,27,0,84.30681739479658
2023/11/27,53,8,2023,11,27,0,53.02704034117813
2023/11/27,54,8,2023,11,27,0,140.48424001288265
2023/11/27,55,8,2023,11,27,0,198.94117383433704
2023/11/27,56,8,2023,11,27,0,39.38410782626627
2023/11/27,57,8,2023,11,27,0,95.93560854663976
2023/11/27,58,8,2023,11,27,0,56.64666909451001
2023/11/27,60,8,2023,11,27,0,1509.7226456671901
2023/11/27,61,8,2023,11,27,0,108.75011383445141
2023/11/27,63,8,2023,11,27,0,145.08779622511403
2023/11/27,66,8,2023,11,27,0,82.00211129651899
2023/11/27,68,8,2023,11,27,0,23.71746998560033
2023/11/27,1,9,2023,11,27,0,1478.894738108323
2023/11/27,2,9,2023,11,27,0,483.9751992047302
2023/11/27,3,9,2023,11,27,0,229.69328998765107
2023/11/27,4,9,2023,11,27,0,31.589327967454302
2023/11/27,5,9,2023,11,27,0,17.195007717277207
2023/11/27,6,9,2023,11,27,0,980.1850714535938
2023/11/27,7,9,2023,11,27,0,6.987397402459428
2023/11/27,8,9,2023,11,27,0,10.667744977913772
2023/11/27,9,9,2023,11,27,0,1292.497758144709
2023/11/27,10,9,2023,11,27,0,80.4063082794812
2023/11/27,12,9,2023,11,27,0,542.7180656510612
2023/11/27,14,9,2023,11,27,0,109.03426131350571
2023/11/27,15,9,2023,11,27,0,12.042210379629672
2023/11/27,16,9,2023,11,27,0,121.35626247497353
2023/11/27,17,9,2023,11,27,0,382.3464223832987
2023/11/27,18,9,2023,11,27,0,211.2892871317308
2023/11/27,19,9,2023,11,27,0,221.7556081238988
2023/11/27,20,9,2023,11,27,0,32.35260770471623
2023/11/27,21,9,2023,11,27,0,94.08862625876694
2023/11/27,22,9,2023,11,27,0,574.3440756809102
2023/11/27,23,9,2023,11,27,0,202.6029776544673
2023/11/27,24,9,2023,11,27,0,455.67503621640384
2023/11/27,25,9,2023,11,27,0,507.4711021921998
2023/11/27,26,9,2023,11,27,0,466.1580166349536
2023/11/27,27,9,2023,11,27,0,93.41959308259933
2023/11/27,28,9,2023,11,27,0,73.69906892336063
2023/11/27,29,9,2023,11,27,0,256.80881257583525
2023/11/27,30,9,2023,11,27,0,213.5957785694173
2023/11/27,31,9,2023,11,27,0,106.61318886012968
2023/11/27,32,9,2023,11,27,0,107.62796089427485
2023/11/27,34,9,2023,11,27,0,361.626188160134
2023/11/27,35,9,2023,11,27,0,1378.1945323614154
2023/11/27,36,9,2023,11,27,0,68.36271866728148
2023/11/27,37,9,2023,11,27,0,49.59775288240352
2023/11/27,38,9,2023,11,27,0,217.26002532021755
2023/11/27,39,9,2023,11,27,0,111.28482088463365
2023/11/27,40,9,2023,11,27,0,147.2682798935175
2023/11/27,41,9,2023,11,27,0,220.64921034763998
2023/11/27,43,9,2023,11,27,0,366.50659226236274
2023/11/27,44,9,2023,11,27,0,13.273307628431557
2023/11/27,46,9,2023,11,27,0,379.65587635522076
2023/11/27,47,9,2023,11,27,0,610.8776783759464
2023/11/27,48,9,2023,11,27,0,62.469549335837605
2023/11/27,49,9,2023,11,27,0,61.38948966944242
2023/11/27,51,9,2023,11,27,0,34.31984100816168
2023/11/27,52,9,2023,11,27,0,135.2485254008466
2023/11/27,53,9,2023,11,27,0,29.831293834362057
2023/11/27,54,9,2023,11,27,0,447.3830204010772
2023/11/27,55,9,2023,11,27,0,378.3479035203399
2023/11/27,56,9,2023,11,27,0,79.4978033788819
2023/11/27,57,9,2023,11,27,0,163.76681018364167
2023/11/27,58,9,2023,11,27,0,29.25468416513201
2023/11/27,60,9,2023,11,27,0,1492.1609656103303
2023/11/27,61,9,2023,11,27,0,63.858086490329455
2023/11/27,63,9,2023,11,27,0,146.66227498017687
2023/11/27,66,9,2023,11,27,0,81.65130691663677
2023/11/27,68,9,2023,11,27,0,26.4253893675869
2023/11/27,1,10,2023,11,27,0,1412.466710102379
2023/11/27,2,10,2023,11,27,0,435.5398924622228
2023/11/27,3,10,2023,11,27,0,264.4987180141541
2023/11/27,4,10,2023,11,27,0,80.84387298966145
2023/11/27,5,10,2023,11,27,0,47.062419516080055
2023/11/27,6,10,2023,11,27,0,923.4184806794316
2023/11/27,7,10,2023,11,27,0,460.60791173508545
2023/11/27,8,10,2023,11,27,0,603.9055539226389
2023/11/27,9,10,2023,11,27,0,1831.7078757786542
2023/11/27,10,10,2023,11,27,0,1212.0742953151866
2023/11/27,12,10,2023,11,27,0,528.6723216555143
2023/11/27,14,10,2023,11,27,0,113.94796963970039
2023/11/27,15,10,2023,11,27,0,1.0512724466891135
2023/11/27,16,10,2023,11,27,0,130.96122865454598
2023/11/27,17,10,2023,11,27,0,335.80280980191776
2023/11/27,18,10,2023,11,27,0,244.98851454137886
2023/11/27,19,10,2023,11,27,0,255.75113349256358
2023/11/27,20,10,2023,11,27,0,14.118236289774334
2023/11/27,21,10,2023,11,27,0,91.11605686653617
2023/11/27,22,10,2023,11,27,0,555.8797549254443
2023/11/27,23,10,2023,11,27,0,227.8775318484842
2023/11/27,24,10,2023,11,27,0,380.79895523524664
2023/11/27,25,10,2023,11,27,0,489.61001328249324
2023/11/27,26,10,2023,11,27,0,434.4696668474677
2023/11/27,27,10,2023,11,27,0,284.71441082293916
2023/11/27,28,10,2023,11,27,0,69.68433126793445
2023/11/27,29,10,2023,11,27,0,465.5955579871182
2023/11/27,30,10,2023,11,27,0,176.92000182885386
2023/11/27,31,10,2023,11,27,0,413.83003286819525
2023/11/27,32,10,2023,11,27,0,79.7172110601509
2023/11/27,34,10,2023,11,27,0,457.66818724573443
2023/11/27,35,10,2023,11,27,0,1399.682784637713
2023/11/27,36,10,2023,11,27,0,76.29328147547135
2023/11/27,37,10,2023,11,27,0,48.444936096439264
2023/11/27,38,10,2023,11,27,0,223.21532225615786
2023/11/27,39,10,2023,11,27,0,108.02036464775688
2023/11/27,40,10,2023,11,27,0,139.65060566076704
2023/11/27,41,10,2023,11,27,0,190.20035025565275
2023/11/27,43,10,2023,11,27,0,372.6964682095027
2023/11/27,44,10,2023,11,27,0,7.249716279932477
2023/11/27,46,10,2023,11,27,0,364.8946812822689
2023/11/27,47,10,2023,11,27,0,1067.0327602722728
2023/11/27,48,10,2023,11,27,0,48.910511735960476
2023/11/27,49,10,2023,11,27,0,109.4783192636771
2023/11/27,51,10,2023,11,27,0,128.85704007007303
2023/11/27,52,10,2023,11,27,0,157.98751983785172
2023/11/27,53,10,2023,11,27,0,0.6353740137581249
2023/11/27,54,10,2023,11,27,0,529.6435756532476
2023/11/27,55,10,2023,11,27,0,355.17962249458054
2023/11/27,56,10,2023,11,27,0,93.05315821525433
2023/11/27,57,10,2023,11,27,0,179.1049475589158
2023/11/27,58,10,2023,11,27,0,44.85187363399278
2023/11/27,60,10,2023,11,27,0,1524.29171583642
2023/11/27,61,10,2023,11,27,0,54.48053498201571
2023/11/27,63,10,2023,11,27,0,187.97130170628316
2023/11/27,66,10,2023,11,27,0,76.98384804044954
2023/11/27,68,10,2023,11,27,0,119.58799019647024
2023/11/27,1,11,2023,11,27,0,1427.928029012495
2023/11/27,2,11,2023,11,27,0,450.0032213741112
2023/11/27,3,11,2023,11,27,0,766.6943100328159
2023/11/27,4,11,2023,11,27,0,795.1632224443857
2023/11/27,5,11,2023,11,27,0,507.50320419648926
2023/11/27,6,11,2023,11,27,0,939.6717002205197
2023/11/27,7,11,2023,11,27,0,789.9897346064531
2023/11/27,8,11,2023,11,27,0,904.5161204917325
2023/11/27,9,11,2023,11,27,0,1804.5283128864546
2023/11/27,10,11,2023,11,27,0,1377.8657377120367
2023/11/27,12,11,2023,11,27,0,100.09367710049443
2023/11/27,14,11,2023,11,27,0,107.0324156122379
2023/11/27,15,11,2023,11,27,0,509.9567562325532
2023/11/27,16,11,2023,11,27,0,131.3193362801189
2023/11/27,17,11,2023,11,27,0,244.57960696910965
2023/11/27,18,11,2023,11,27,0,210.1620341364763
2023/11/27,19,11,2023,11,27,0,231.49496859679974
2023/11/27,20,11,2023,11,27,0,13.857175397324935
2023/11/27,21,11,2023,11,27,0,90.78394970912412
2023/11/27,22,11,2023,11,27,0,555.0884184555475
2023/11/27,23,11,2023,11,27,0,227.39729702133928
2023/11/27,24,11,2023,11,27,0,224.52030850574923
2023/11/27,25,11,2023,11,27,0,555.1632842945472
2023/11/27,26,11,2023,11,27,0,181.00741330600982
2023/11/27,27,11,2023,11,27,0,319.7959263144775
2023/11/27,28,11,2023,11,27,0,70.83079871292594
2023/11/27,29,11,2023,11,27,0,465.58961838662555
2023/11/27,30,11,2023,11,27,0,175.04930272267288
2023/11/27,31,11,2023,11,27,0,432.41370893208546
2023/11/27,32,11,2023,11,27,0,78.7372442359429
2023/11/27,34,11,2023,11,27,0,229.2487144383213
2023/11/27,35,11,2023,11,27,0,1346.2398054413882
2023/11/27,36,11,2023,11,27,0,64.88763338964922
2023/11/27,37,11,2023,11,27,0,36.614614499332035
2023/11/27,38,11,2023,11,27,0,201.99744229632242
2023/11/27,39,11,2023,11,27,0,108.26144563287284
2023/11/27,40,11,2023,11,27,0,122.35080994679484
2023/11/27,41,11,2023,11,27,0,163.92475406164377
2023/11/27,43,11,2023,11,27,0,99.4941414833694
2023/11/27,44,11,2023,11,27,0,14.912918372067564
2023/11/27,46,11,2023,11,27,0,748.9821151773847
2023/11/27,47,11,2023,11,27,0,2240.5923508039355
2023/11/27,48,11,2023,11,27,0,34.149204046242446
2023/11/27,49,11,2023,11,27,0,264.84006645093535
2023/11/27,51,11,2023,11,27,0,448.17162140542183
2023/11/27,52,11,2023,11,27,0,155.48259196812657
2023/11/27,53,11,2023,11,27,0,0.43315297575287637
2023/11/27,54,11,2023,11,27,0,486.72683519581625
2023/11/27,55,11,2023,11,27,0,105.77905918893062
2023/11/27,56,11,2023,11,27,0,147.16979596675085
2023/11/27,57,11,2023,11,27,0,183.89838155194192
2023/11/27,58,11,2023,11,27,0,89.58836952741703
2023/11/27,60,11,2023,11,27,0,1041.5884262355094
2023/11/27,61,11,2023,11,27,0,54.69511610117836
2023/11/27,63,11,2023,11,27,0,173.02563492489256
2023/11/27,66,11,2023,11,27,0,29.327276303488567
2023/11/27,68,11,2023,11,27,0,93.14489379789826
2023/11/27,1,12,2023,11,27,0,2418.605235961856
2023/11/27,2,12,2023,11,27,0,448.7861672259233
2023/11/27,3,12,2023,11,27,0,688.9842026147426
2023/11/27,4,12,2023,11,27,0,778.5400081926447
2023/11/27,5,12,2023,11,27,0,679.602381548467
2023/11/27,6,12,2023,11,27,0,861.7128839762603
2023/11/27,7,12,2023,11,27,0,1791.0546798291791
2023/11/27,8,12,2023,11,27,0,1932.996429689032
2023/11/27,9,12,2023,11,27,0,636.2645736480107
2023/11/27,10,12,2023,11,27,0,807.5882983891381
2023/11/27,12,12,2023,11,27,0,354.6872826592775
2023/11/27,14,12,2023,11,27,0,68.38157193351665
2023/11/27,15,12,2023,11,27,0,391.41798974154165
2023/11/27,16,12,2023,11,27,0,92.60306589195285
2023/11/27,17,12,2023,11,27,0,118.2386109862474
2023/11/27,18,12,2023,11,27,0,518.1068583766811
2023/11/27,19,12,2023,11,27,0,475.773617074488
2023/11/27,20,12,2023,11,27,0,13.806198673630975
2023/11/27,21,12,2023,11,27,0,22.853897560474003
2023/11/27,22,12,2023,11,27,0,369.60548883582163
2023/11/27,23,12,2023,11,27,0,258.6755341666341
2023/11/27,24,12,2023,11,27,0,398.343096026641
2023/11/27,25,12,2023,11,27,0,582.1515520653865
2023/11/27,26,12,2023,11,27,0,172.38554507671736
2023/11/27,27,12,2023,11,27,0,53.44599718330357
2023/11/27,28,12,2023,11,27,0,29.148581591175606
2023/11/27,29,12,2023,11,27,0,180.23526587949536
2023/11/27,30,12,2023,11,27,0,92.30058513399626
2023/11/27,31,12,2023,11,27,0,451.8722249157721
2023/11/27,32,12,2023,11,27,0,78.8333885281794
2023/11/27,34,12,2023,11,27,0,179.2209961316844
2023/11/27,35,12,2023,11,27,0,1002.009277858796
2023/11/27,36,12,2023,11,27,0,27.441341125285593
2023/11/27,37,12,2023,11,27,0,39.777496158767306
2023/11/27,38,12,2023,11,27,0,174.58118630026047
2023/11/27,39,12,2023,11,27,0,25.19686679192758
2023/11/27,40,12,2023,11,27,0,26.465713109806437
2023/11/27,41,12,2023,11,27,0,61.35790985885604
2023/11/27,43,12,2023,11,27,0,111.61011556329284
2023/11/27,44,12,2023,11,27,0,191.43355994959782
2023/11/27,46,12,2023,11,27,0,877.3014273648688
2023/11/27,47,12,2023,11,27,0,2347.745414086884
2023/11/27,48,12,2023,11,27,0,29.43065431940517
2023/11/27,49,12,2023,11,27,0,235.65095930594185
2023/11/27,51,12,2023,11,27,0,412.4146506820602
2023/11/27,52,12,2023,11,27,0,149.44833019283126
2023/11/27,53,12,2023,11,27,0,20.457967084353406
2023/11/27,54,12,2023,11,27,0,243.48860196352382
2023/11/27,55,12,2023,11,27,0,191.86869383269865
2023/11/27,56,12,2023,11,27,0,16.381918134869462
2023/11/27,57,12,2023,11,27,0,327.4807798371889
2023/11/27,58,12,2023,11,27,0,9.086921809275827
2023/11/27,60,12,2023,11,27,0,904.6085564402708
2023/11/27,61,12,2023,11,27,0,66.71423135622692
2023/11/27,63,12,2023,11,27,0,288.0373533191237
2023/11/27,66,12,2023,11,27,0,38.185642135785635
2023/11/27,68,12,2023,11,27,0,16.236896368957755
2023/11/27,1,13,2023,11,27,0,2418.605235961856
2023/11/27,2,13,2023,11,27,0,58.67263233168673
2023/11/27,3,13,2023,11,27,0,317.54777109103514
2023/11/27,4,13,2023,11,27,0,917.9907318127348
2023/11/27,5,13,2023,11,27,0,1856.682078718981
2023/11/27,6,13,2023,11,27,0,224.7945212416047
2023/11/27,7,13,2023,11,27,0,1974.540271546895
2023/11/27,8,13,2023,11,27,0,1562.1161792191115
2023/11/27,9,13,2023,11,27,0,324.2242329204275
2023/11/27,10,13,2023,11,27,0,556.245833530474
2023/11/27,12,13,2023,11,27,0,402.7330687857336
2023/11/27,14,13,2023,11,27,0,100.23639271496143
2023/11/27,15,13,2023,11,27,0,250.66453301337668
2023/11/27,16,13,2023,11,27,0,169.66694533794453
2023/11/27,17,13,2023,11,27,0,88.61688584596692
2023/11/27,18,13,2023,11,27,0,138.48313750524218
2023/11/27,19,13,2023,11,27,0,341.37443846814443
2023/11/27,20,13,2023,11,27,0,9.331747397449858
2023/11/27,21,13,2023,11,27,0,171.56090209215358
2023/11/27,22,13,2023,11,27,0,270.3559140068669
2023/11/27,23,13,2023,11,27,0,139.1476755816757
2023/11/27,24,13,2023,11,27,0,547.4604247496361
2023/11/27,25,13,2023,11,27,0,1580.8106962210597
2023/11/27,26,13,2023,11,27,0,314.5747023794955
2023/11/27,27,13,2023,11,27,0,131.6145387723102
2023/11/27,28,13,2023,11,27,0,65.92447099842727
2023/11/27,29,13,2023,11,27,0,281.8585995378028
2023/11/27,30,13,2023,11,27,0,450.56684046773785
2023/11/27,31,13,2023,11,27,0,830.7618837632388
2023/11/27,32,13,2023,11,27,0,69.50190358140652
2023/11/27,34,13,2023,11,27,0,537.0444230465147
2023/11/27,35,13,2023,11,27,0,226.7941005184535
2023/11/27,36,13,2023,11,27,0,76.17289700768818
2023/11/27,37,13,2023,11,27,0,84.77430479656249
2023/11/27,38,13,2023,11,27,0,118.0319905256597
2023/11/27,39,13,2023,11,27,0,48.7445093931948
2023/11/27,40,13,2023,11,27,0,199.77815427463636
2023/11/27,41,13,2023,11,27,0,143.35289539122817
2023/11/27,43,13,2023,11,27,0,332.00297285324973
2023/11/27,44,13,2023,11,27,0,1033.9431850080925
2023/11/27,46,13,2023,11,27,0,16.43327234856492
2023/11/27,47,13,2023,11,27,0,2168.2950556212736
2023/11/27,48,13,2023,11,27,0,109.83125251375488
2023/11/27,49,13,2023,11,27,0,455.55540400356347
2023/11/27,51,13,2023,11,27,0,882.4384200178444
2023/11/27,52,13,2023,11,27,0,44.94141681826492
2023/11/27,53,13,2023,11,27,0,1796.9785867287708
